Content,Index,Difficulty
"4683831590843842645,4611687478716269824,1531223879010222101,2305843009213693952,90089859611361282,-8646911248044130304,38280596975255552,0,0,37383395344384,146028888608,0,0,38280596832649216,557056,0",16,
"6124895516040888405,4617316634674069504,1170957897711042576,0,23364622177280,5765751036601958480,4466849890560,0,584115554432,1170957893348966400,17039680,0,2228224,22517998220738560,65,0",17,
"6124895516040888405,23925373109534720,1531223874648412160,2305843009213693952,153122387901022210,288230467419766784,1374389534721,0,584115554432,2281701376,0,0,2228224,0,0,0",18,
"6124895516040888405,23925373109534720,1531223873306316800,0,9345848870912,-8646911193283297144,38280596832649216,0,9570149243813888,37383395483648,0,0,-8646911248044130304,142606336,0,0",19,
"6124895516040888405,4611687478716268544,1531223879010222101,0,9345848923136,1495335813775360,2336462230784,0,2176,1531223873305968640,8912896,0,0,38280596832649216,0,0",20,
"4683831590844170305,4611686362092930304,1531223879010222101,0,90089859946972160,351843722199300,5841155544320,0,-9223371693189234688,1342177288,146028888608,0,0,0,557056,0",21,
"4683831590844170305,18296217151735040,1531223879010222085,0,90089859946972160,351913515417860,38280596975255552,0,9570149243813888,1342443520,146028888064,0,36507222016,0,0,0",22,
"6124895516040888405,23925373109534720,1531223873306316800,2305843009213693952,23364622090242,598134327738368,38280596832657920,0,584115552256,612489551604088832,0,0,0,2336462209024,0,0",23,
"6124895516040888405,23925373109534720,1531223873306316800,2305843009213693952,23364622090242,6052837990454002004,38280596832649217,0,9570149208162304,93458488709120,0,0,-8646911284551352320,356515840,0,0",24,
"22817013845,4611687478716273984,1531223879010222101,0,87040,1495335819345920,5841155544320,0,2176,612489551604088832,8912896,0,0,2336462209024,34,0",25,
"1441151903575572565,4611687135139860544,1531223879010222101,0,5497558225920,1143492097146960,38280596975255552,0,5629499555184640,4362076160,146028888064,0,21474836480,0,0,0",26,
"6124895516040888405,4611687478716268544,1531223879010222101,0,23364622177280,1495335813775360,5841155544320,0,584115554432,37383395344384,22282240,0,2228224,0,557056,0",27,
"6124895516040888405,4611687478716268544,1531223879010222101,2305843009213693952,153122387901022210,1495335813775360,5841155544320,0,584115554432,612489549322387456,8912896,0,2228224,0,34,0",28,
"6124895516040888405,23925373109534720,1531223873306316800,2305843009213693952,9345848836098,6052837935693168776,38280596832649217,0,9570149208162304,37383395483648,0,0,-8646911284551352320,142606336,0,0",29,
"6124895516040888405,23925373109534720,1531223877668126720,0,23364622177280,5764607559541457032,4466765987840,0,9570149243813888,139264,0,0,-8646911248044130304,0,0,0",30,
"6124895516040888405,4617315518050729984,1170957897711042576,2305843009213693952,153122387901022210,2228224,4466765996544,0,-9223371452739221376,8,0,0,598134327738368,0,0,0",31,
"4683743635282329685,4611687478716269824,1531223879010222101,2305843009213693952,570425346,1495335815086080,5841155544320,0,2176,1531223874648145920,22282240,0,0,1374389534720,85,0",32,
"6124895516040888405,4611686362092929024,1531223879010222101,2305843009213693952,570425346,351843720888580,5841155544320,0,2176,360287970189639680,22282240,0,0,0,20,0",33,
"6124895516040888405,4611686018516516864,1531223879010222101,0,23364622177280,340,5841155544320,0,23925373109534720,0,146028888608,0,36507222016,0,557056,0",34,
"6124895516040888405,18295873575321600,1531223879010222085,0,9345848870912,69793218900,2336462214144,0,9570149243813888,266240,0,0,36507222016,0,0,0",35,
"6124895516040888405,4617315518050729984,1531223879010222096,2305843009213693952,153122387901022210,2228224,2336462225664,0,-9223371452739221376,8,0,0,598134327738368,0,0,0",36,
"22817013845,4611687478716273984,1531223879010222101,0,34816,1495335819345920,2336462230784,0,0,1531223879010222080,8912896,0,0,38280596975255552,0,0",37,
"6124895516040888405,4611686018516516864,1531223879010222101,0,23364622177280,-8646911284551351980,5841155522560,0,-9223371452739221376,8,146028888064,0,598134327738368,0,0,0",38,
"1441437759150489685,4611687478716272704,1531223879010222101,2305843009213693952,292739473337221122,1495335818035200,5841155544320,0,4611686018427387904,37383395344400,146028888608,0,0,38280596832649216,557056,0",39,
"1441151903575572565,4611687135139860544,1531223879010222101,0,5497558173696,1143492097146960,5841155544320,0,5629499534213120,1170935907478405120,22282240,0,0,4466765987840,65,0",40,
"6124895516040888405,18295873575321600,1531223879010222085,2305843009213693952,153122387901022210,2228224,5841155527680,0,-9223371452739221376,8,5242880,0,598134327738368,0,0,0",41,
"6124895516040888405,4611686018516516864,1531223879010222101,0,9345848870912,-8646911284551351980,38280596975255552,0,9570149243813888,0,146028888608,0,36507222016,0,557056,0",42,
"6124895516040888405,23925373109534720,1531223874648412160,0,23364622177280,598134327738368,1374389534720,0,89128960,2281701376,0,0,2228224,0,0,0",43,
"4683743635282329685,4611687478716269824,1531223879010222101,0,17867063986176,1495335815086080,5841155544320,0,0,1531223874648145920,22282240,0,0,1374389534720,85,0",44,
"6124895516040888405,23925373109534720,1531223879010222080,0,23364622177280,598134327738368,2336462209024,0,584115554432,2281701376,0,0,2228224,0,0,0",45,
"4683831590843842645,18296217151735040,1531223879010222085,0,90089859611427840,351913515417860,5841155527680,0,18295873554350080,360287971532083205,5242880,0,288230445944930304,1374389539841,20,0",46,
"22817013845,4611687478716273984,1531223879010222101,2305843009213693952,570425346,1495335819345920,5841155544320,0,2176,1531223879010222080,8912896,0,0,2336462209024,34,0",47,
"6124895516040888405,4611686018516516864,1531223879010222101,0,23364622177280,-8646911284551351980,38280596975255552,0,23925373109534720,0,146028888608,0,598134327738368,0,557056,0",48,
