Content,Index,Difficulty
"6124895838163436885,384213344641351685,1500833377177600,-6917529027641081856,353218110423080,1441153346416153940,5389680660,288230376151711744,361695345073192961,1412872447283200,20560,0",20,
"6124895789845053520,384213344641351685,149533584039936,0,303740087255040,9042529655720488,66560,0,83886080,65,0,0",21,
"6124895789845053780,384213344641351685,373833954836480,-9223372036854775808,612771299177005064,2393637896327172,1426063360,0,288511851128422400,9131003938,35651584,0",22,
"-8502795921992449398,384213344641351682,1214960354283520,0,178670639779840,2314885538869414440,335675906,0,4466765987840,285873023221825,0,0",23,
"6124895859638273365,95701493512929285,373833958707200,0,375208344376320,1152921869679072596,1090519044,0,-9200845208265121152,285873023549568,4160,0",24,
"6124895859638273365,384213344641351685,87960935813120,0,375208344376320,2594074631979668820,335544338,0,384213343891619840,1276533004603392,0,0",25,
"6124895859638273365,384213344641351685,1412872447283200,-9223372036854775808,612771301459232776,6052839364843540484,5389680661,0,288514187590648064,1500833376112640,20560,0",26,
"6124895859638273365,384213344641351685,1500833376112640,-6917529027641081856,612489560227577896,288231841809305604,44667659878416,288230376151711744,272629761,1127008549474304,1116691496960,0",27,
"360288336604038145,384213344641351685,1500833377505280,0,353218111472640,6052839364843541524,5725224981,0,361695346147983360,1500833377177600,21840,0",28,
"6124895859638273365,384213344641351685,87960934748160,0,375208344376320,4899917860236694868,335544337,0,288514187590673024,1214960351354880,1280,0",29,
"6124895859638273365,384213344641351685,1412872447283200,0,375208343644160,6052839364843541844,5389680661,0,38289427285426432,1276533004603392,20560,0",30,
"6124895584491929680,384213343566561285,87960931614720,0,93458488442880,365072221520,34816,0,38280596916535296,557056,0,0",31,
"6124895789845053520,22517999568158725,87960935813120,0,303740087255040,4611686104326736200,335675905,0,22517998220738560,87960930549760,1280,0",32,
"5908723077524489557,167196136788983810,373833959034880,-9223372036854775808,141289526396936,5188147408533457224,1426063369,0,144678138029293824,653109909331968,1280,0",33,
"6124895584491930965,384213344641351685,373833959034880,-6917529027641081856,2927339760072523816,2882303847450148864,570425354,288230376151711744,-9223369700392566783,4683743612465315968,0,0",34,
"6124895859638272340,311029850696581125,373833959034880,-9223372036854775808,141289525870600,4899917581063817768,1426063377,0,8704,1214960348692545,1280,0",35,
"6124895859638272260,384213344641351685,87960935813120,0,375208343244800,6052839364843541844,335544341,0,384213343482675200,1500833376669696,1280,0",36,
"5770259034296893520,384213344368738560,1500833377505280,0,163277477332992,2393637887410720,44667660044800,0,622854144,2449958197289549824,68157440,0",37,
"6124895859638273365,384213344641351685,285873028812800,0,375208344376320,6052839364843541844,1090519061,0,384213344641351680,2451085196713611264,0,0",38,
"6124895859638273285,384213344641351685,1412872447283200,0,375208344294400,6052839364843541844,5389680661,0,384213344557465600,1500833374576640,20560,0",39,
"6124895859638273365,361695346504499205,1412872447283200,0,375208344376320,1441153260516808020,5389680660,0,384213343749022208,1412872446955520,20560,0",40,
"6124895584491930885,95701493512929285,373833959034880,2305843009213693952,2927339760072523808,365072220160,9345849002496,0,73183493944770560,9126805504,4160,0",41,
"6052837990454002004,384213344641351681,1214960354283520,-9223372036854775808,612489551604088840,5188147468662996992,4634705929,0,2336462217728,17448304640,1280,0",42,
"6124895789845054805,384213344641351685,1500833373306880,2305843009213693952,303740087255072,5764608220966423080,35322146586629,0,83886080,2449958214737854529,0,0",43,
"6124895859638273365,384213344641351685,1412872446955520,-9223372036854775808,281752137368584,1441152578690748964,5389680660,0,288511852203221504,285873023778816,20560,0",44,
"6124895859638273365,326792449392377861,1276533004603392,-6917529027641081856,2927339768696012840,2594073531427979264,4869586962,0,-9223367570088771328,149533581377664,18576,0",45,
"6124895859638273365,95701492438138885,1500833377505280,2305843009213693952,2314872207324561440,5764607888106455584,5725224965,0,8830536679552,149533581934592,134744192,0",46,
"6124895859638273365,384213344641351685,1412872447283200,0,163277478122496,6052839364843538760,5389680661,0,167196136166171264,714682560487424,8224,0",47,
"6124895859638273365,384213344641351685,1412872446955520,-6917529027641081856,375208342978600,1441153346416153940,2155872276,288230376151711744,384213343210045441,1412872447283200,8224,0",48,
"6124895859638273365,384213344641351685,1214960354283520,0,375208344376320,6052838597118134824,4634705941,0,182958736293232640,714682560716800,17680,0",49,
"6124895514698712405,384213344641351685,87960934748160,2305843009213693952,2314872198701072416,11434920962556224,335544320,0,-9200854038634037248,34493956224,0,0",50,
"6124895859638273105,384213344641351685,1412872447283200,0,2927339768696012800,5188148236388401152,2155872265,0,11166914969600,653109906898944,8224,0",51,
"6124895652674536018,384213344641351685,1500833377505280,0,2314872198701598720,4620728487987249472,44667660009985,0,-9200854038634037248,-9187255244411305856,134742016,0",52,
"6124895859638273285,384213344641351685,1500833377177600,0,178670640039936,1441153127372818984,5389680660,0,182958735400894464,1126999419027456,20560,0",53,
"6124895859638273365,384213344641351685,1214960353218560,-6917529027641081856,10905190440,4899917860236694868,4634705937,0,16640,1214960351125504,17680,0",54,
"6124895584491930965,384213344641351685,1500833377505280,-6917529027641081856,93458488361000,6052838536988595540,5725224981,288230376151711744,-9223369700392566783,-6737385042546261854,170393600,0",55,
"6124895859638273365,384213344641351685,285873028812800,0,375208344376320,6052839364843541844,1090519061,0,288514188665430528,1500833377505280,4160,0",56,
"6124895789845054805,384213344641351685,1500833377505280,-6917529027641081856,303740087173160,6052839364843541844,5725224981,288230376151711744,311029849265274881,1500833377505280,21840,0",57,
"-8574853378859859318,311029850696581124,87960935813120,4611686018427387904,319133249962000,4611686018469986304,335675905,0,0,1064960,1280,0",58,
"5836665483486561621,384213344641351684,1126999424061440,2305843009213693952,303740087255072,2305843707145883972,131586,0,311029849349160960,17448304640,0,0",59,
"6052838265600344404,384213344641351681,1500833377505280,-9223372036854775808,10905190408,2882305227174708560,4869586954,0,8704,285873024614400,2176,0",60,
"5769115611992965460,4707405119958892864,373833954836736,-9223372036854775808,10905190408,2882303847416465960,570425354,0,8704,4683743612465315905,0,0",61,
"6052838265600345429,384213344641351681,1412872447283200,-6917529027641081856,10905190440,6052838597118132768,5389680661,0,41600,-6737385025097957376,134742016,0",62,
"6124895859638273365,384213344641351685,373833959034880,0,375208344376320,2305843707145885012,570556930,0,384213344641351680,149533584039936,2176,0",63,
"6124895859638273365,384213344641351685,373833953771520,0,375208344376320,4611687484084983124,335544321,0,384213344641351680,87960935813120,1280,0",64,
"6124895859638273365,384213343293931525,1500833377505280,0,375208344376320,6052837985085292864,5725224981,0,2337537008128,-9187255278905262080,134743296,0",65,
"6124895859638273365,95701493512929285,1500833377505280,0,375208344376320,5764607888106460500,5725224965,0,384213344641351680,149533582770176,134744192,0",66,
"6124895584491930965,384213344641351685,1500833376440320,-6917529027641081856,93458488361000,4899917860236694868,4634705937,288230376151711744,95701492081623041,1214960354283520,17680,0",67,
"5836665483486560516,384213344641351684,714682563645440,0,10905190400,2314885392883122176,2726297602,0,272629760,1064960,2176,0",68,
"6052837920660783184,384213343566561281,1500833377177600,0,21990232637440,1441152245830780240,5389680660,0,22517998220738560,9126805504,8224,0",69,
"6124895789845053780,95701493512929285,1500833377505280,-9223372036854775808,303740087173128,2305843155242584616,2726297602,0,0,149533581934592,2176,0",70,
"6124895859638273365,95701493512929285,285873024614400,-6917529027641081856,375208342978600,5764607888106460500,1090519045,288230376151711744,-9223360869939806207,2449958206416355490,0,0",71,
"6124895859638273365,384213344368721925,1126999422996480,2305843009213693952,21998856126496,4899917581063819588,4299161617,0,22517998220771456,1214960353218560,16400,0",72,
"6124895859638273365,384213344641351685,1214960353218560,0,319133251359744,4899917860236694868,4634705937,0,288511851128464000,1127008549474338,17680,0",73,
"6124895563017094485,384213344641351685,1500833377505280,-6917529027641081856,2927339757790822440,11434920971468800,44667660044800,288230376151711744,73183493944770561,4683743629913620480,68157440,0",74,
"6124895859638273365,95701493512929285,1500833377505280,-6917529027641081856,2927339768696012840,2392537344638976,44667660044800,0,-9223360869939764608,2449958206416355490,170393600,0",75,
"6124895859638273365,384213344641351685,1500833377177600,0,375208344376320,1441153346416153940,5389680660,0,167196137597435904,1412872446447616,20560,0",76,
"5836665483486561621,326792449392377860,714682560716800,-6917529027641081856,10905190440,2305843009256292352,1090519042,288230376151711744,272629761,1064960,0,0",77,
"6124895789845053520,95701493512929285,1500833377177600,0,303740087255040,1152921869679069736,44667659878404,0,83886080,9126805569,1116691496960,0",78,
"6124895838163435780,384213344641351685,1412872443084800,0,353218110689280,5764608988691830100,1090519045,0,361695345345822720,2449958206420553728,0,0",79,
"6124895859638273365,384213344641351685,1214960354283520,-6917529027641081856,2927339768696012840,6052839364843536384,4634705941,288230376151711744,73183494217400321,-6737384998925500416,0,0",80,
"6124895859638273025,384213344641351685,1500833377505280,0,375208344028160,578854390190839124,9348004743176,0,144680475566276608,2449958197293748258,35659808,0",81,
"6124895859638273365,384213344641351685,1214960354283520,0,375208344376320,2882304459449305640,4634705930,0,11166915011200,4683743629913620545,0,0",82,
"6124895859638273105,361695346504499205,1500833376112640,0,375208344110080,288231755909961044,9350147997712,0,384213344368721920,1126999423733760,16400,0",83,
"6124895859638273365,384213344641351685,373833959034880,0,375208344376320,6052839364843541844,1426063381,0,384213343210087040,-6737385042540670976,35651584,0",84,
"6124895859638273365,384213344641351685,1412872447283200,0,375208344376320,6052839364843541844,5389680661,0,384213344641351680,714682562809856,20560,0",85,
"6124895859638273025,384213344641351685,1500833377505280,0,375208344028160,6052839364843541844,5725224981,0,384213344284835840,1500833377505280,21840,0",86,
"6052837990454002769,95701493512929281,87960935813120,0,93458488442880,2305843155276267840,335675906,0,22517998220738560,149533581377536,0,0",87,
"6124895514698711120,384213344641351685,373833959034880,0,21990232637440,2882304459449305640,1426063370,0,83886080,714682560716800,2176,0",88,
"6124895859638272340,384213344641351685,285873028485120,0,37392018915328,1441152578690749780,1090519060,0,38280596832649216,-9187343239833149440,0,0",89,
"6124895859638273365,95701493512929285,285873024614400,0,375208344376320,5764607608967266624,1090519045,0,22526828673532032,87960930549760,4160,0",90,
"6124895859638273105,384213344641351685,1214960354283520,0,375208344110080,6052837985118978368,4634705941,0,22517999295528960,-6737385042545934336,0,0",91,
"5836665483486561541,361695346504499204,285873028812800,0,303740088488960,1379758248260,166400,0,311029849265307776,34493956096,4160,0",92,
"6124895859638273105,384213344641351685,87960935813120,0,319133251093504,6052839364843541844,335544341,0,326792449035862016,1500833377505280,1280,0",93,
