Content,Index,Difficulty
"87241523525,-9223369116277003648,3062447758020444202,2305843009213693952,2181038088,2990671632007168,11682311088640,0,8320,3062447751175340032,44564480,0,0,4672924418048,68,0",22,
"2882303807151145130,4622949432764153920,4629744414649122880,4611686018427387904,1140850692,-6913007792861151072,17661073359104,0,4352,4629744414649122816,67371648,0,0,45053657346998272,257,0",23,
"4971974075858551109,-9223369116277014527,3062447758020444202,0,89335320089600,1196268651020288,11682311088640,0,340787200,1224979098644774912,17825792,0,8519680,0,68,0",24,
"72057681279451461,72339756478892545,720858517553025034,2305843009213693952,2181038088,288934339547759620,2749857015812,0,8320,720858517553025024,10489872,0,0,289359025915559936,40,0",25,
"-6196953041627774806,47850746219069440,5854679537392025600,0,46729244354560,182536110760,8933531975680,0,1168231108864,4563402769,0,0,1196268655476736,17408,0,0",26,
"-6196953041627774806,4611686018605645824,5854679537392025681,0,46729244354560,680,8933532008960,0,47850746219069440,0,34078720,0,182536110080,0,0,0",27,
"2883434070212100136,4611690433695727680,5854679537392025681,0,1157436103662280704,4521191830257824,8933532008960,0,4622949432764137472,17246978112,34078720,0,4521234763087872,65792,0,0",28,
"72233584886939905,-9223371349390521855,3062447758020444202,0,180214629388256256,703687444399108,11682311088640,0,72339756478889984,720575943063633930,44564480,0,703963393425408,2748779079680,40,0",29,
"-6196953041627774806,4622949432764137472,5854679537392025664,4611686018427387904,306244775802044420,4521234763087872,8933532041472,0,1168231108864,4629700416936869888,0,0,4456448,0,0,0",30,
"-6196953041627774806,4611690433695711232,5854679537392025681,0,46729244354560,576460752303423648,146366988434800642,0,1168231108864,0,558345750560,0,4456448,0,2129920,0",31,
"-6196953041627774806,4622949432764137472,4629744414649122880,0,18691697741824,-6913007792877993824,17661073359104,0,71303168,4629744397402144768,67371648,0,0,45035996441477120,257,0",32,
"-6196953041627774806,47850746219069440,5854679537392025600,0,46729244354560,1196268651020968,22333829939200,0,47850746219069440,0,558345748480,0,182536110080,0,0,0",33,
"-6196953041627774806,47850746219069440,5854679532828786688,0,18691697846272,-6917528845104971504,17660905521152,0,19140298487627776,43980465389568,0,0,1152921577621291008,1,0,0",34,
"-6196953041627774806,4622945017674072064,4629744414649122880,4611686018427387904,1140850692,-6917528984691408624,17661073359104,0,4352,43980465111040,67371648,0,0,45035996273704960,0,0",35,
"87241523525,-9223369116277003648,3062447758020444202,0,332800,2990671638691840,11682311088640,0,8320,74766790967296,292057777216,0,0,76561193950511104,1114112,0",36,
"2882303807151145130,4622949432764153920,5854679537392025664,4611686018427387904,1140850692,4521234779930784,22333830004992,0,4352,4629700434184011776,67371008,0,0,17660905521152,257,0",37,
"4971974075858551109,-9223369116277014527,3062447758020444202,0,89335320089600,1196268651020288,4672924435456,0,2233383002240,1224979098644774912,17825792,0,8519680,0,68,0",38,
"-6196953041627774806,4611686018605645824,5854679537392025681,0,46729244354560,272,22333830022400,0,1168231108864,0,85196800,0,4456448,0,2129920,0",39,
"72233584886939905,72339756478892545,720858517553025034,0,180214629388256256,288934339547759620,2749857015812,0,72339756478889984,720858517553025034,10489872,0,288934339545137152,289359025915570180,40,0",40,
"72233584886284613,72339756478892545,720858517553025034,0,180214628717167616,288934339547759620,2749857015812,0,72339069284122624,720858517553025034,10489872,0,288230652103360512,289359025915570180,40,0",41,
"-6196953041627774806,4611690433695711232,5854679537392025681,4611686018427387904,306244775802044420,4521191813414912,22333830022400,0,1168231108864,4629700416936869888,34078720,0,4456448,0,0,0",42,
"2883434070207889578,4622949432764153920,4629744414649122880,0,1157436099350536192,-6913007792861151072,17661073359104,0,4622945017537757184,4629744414649122880,67371648,0,-6917528984691408896,45053657347064064,257,0",43,
"4971974075858551109,-9223369116277014527,3062447758020444202,2305843009213693952,585467953739202568,2990671627550720,11682311088640,0,2233383002240,3062447746611937280,17825792,0,8519680,76561193665298432,0,0",44,
"2883434070212100136,4622949432764153920,4629744414649122880,0,1157436103662280704,-6913007792861151072,17661073359104,0,4622949432764137472,4629744414649122880,67371648,0,-6913007792877993984,45053657347064064,257,0",45,
"4971974075858551109,-9223371349390524415,3062447758020444202,2305843009213693952,585467953739202568,703687441776640,11682311062528,0,2233383002240,0,17825792,0,8519680,0,0,0",46,
"4971974075858551109,-9223371349390524415,3062447758020444202,2305843009213693952,585467953739202568,703687441776640,11682311088640,0,2233383002240,720575940379279360,44564480,0,8519680,0,40,0",47,
"-6196953041627774806,4622945017674072064,5854679537392025664,0,46729244354560,42949673640,22333830004992,0,47850746219069440,163840,67371008,0,1196268655476736,0,0,0",48,
"-6196953041627774806,4611686018605645824,5854679537392025681,0,46729244354560,680,22333829972480,0,1168231108864,17,34078720,0,1196268655476736,0,0,0",49,
"72057681279451461,72339756478892545,3062447749297344522,2305843009213693952,2181038088,288934339547759620,2748779079684,0,8320,720858517553025024,10485760,0,0,2749857005568,40,0",50,
"2882303807151145130,4622949432764153920,5854679537392025664,0,10995116451840,4521234779930784,8933532041472,0,11258999068430592,4629700434184011776,0,0,-6917529027641081856,17660905521152,0,0",51,
"-6196953041627774806,4622945017674072064,4629744414649122880,4611686018427387904,306244775802044420,-6917529027636625408,17661073359104,0,1168231108864,17,67371648,0,1196268655476736,0,0,0",52,
"-6196953041627774806,4611686018605645824,5854679537392025681,4611686018427387904,306244775802044420,4456448,22333830022400,0,1168231108864,17,85196800,0,1196268655476736,0,2129920,0",53,
