Content,Index,Difficulty
"293090287339701589,4611709468948894785,91603599701,-6917529027641081856,4976549056500203560,24013334023045120,349440,288230376151711744,4611686018427387905,6142909965888651540,1,0,0,75935022076160,0,0",55,
"360640158850090325,361696720810152965,5373972500,-6917529027641081856,360641188300062760,1442560635405603860,20500,288230376151711744,182958734861926401,1442564753205006336,0,0,4573968371548160,4299161600,0,0",56,
"360288336604038485,361696720810152965,5373972500,-6917529027641081856,353218110423080,1442560635400358440,20500,288230376151711744,144678138029277185,-6737385042544156672,0,0,576460752303423488,292733975779082248,0,0",57,
"174483047050,4611709468948911424,22817014101,0,665600,11434921004957696,34816,0,16640,2449958206416355328,0,0,0,9345848836096,0,0",58,
"144115362558902922,4611709468948829186,91603599701,0,141287244834816,577868679095517184,2726297608,0,16640,565154345385984,8224,0,0,578712552117108736,0,0",59,
"6124895859638273365,384213344641351685,22821212160,0,319133251150848,290624014048038916,570425360,0,288511852345819136,1127008549474304,0,0,288231476737081344,4299161616,0,0",60,
"6124895859638273365,4634208484488904709,86235218241,2305843009213693952,2314872207324561440,4574054270894400,297216,0,22526828673532032,327680,0,0,4611686104360419328,1,0,0",61,
"6124895859638273365,-9200845208181276667,34494283904,2305843009213693952,375208343117856,4620728487953563968,131585,0,22526828732219392,-9187255278905262080,0,0,4611686018427387904,335544321,0,0",62,
"6057345988127884629,4634221626286735425,91603599681,-6917529027641081856,612630838848258088,18031990738124800,328960,0,2336462217728,18014398509482018,1,0,2392537310953472,0,0,0",63,
"5836665483486561621,4611708094643192068,91603599701,-9223372036854775808,281752136845320,22605959067075104,349440,0,16640,565148976676864,10400,0,0,578712552117108736,0,0",64,
"72057960452326741,4611709468948845828,91603599701,0,281749856015360,24013333972910080,349440,0,41600,714682558611456,10400,0,1040,731834940018130944,0,0",65,
"6052838265600345429,4611703628149882945,91603599701,-9223372036854775808,612489551604615176,18031990704441352,349440,0,2336462225664,65,10400,0,0,0,260,0",66,
"5766868140415780181,-9200845208181243776,43620761728,-6917529027641081856,2314872198700990504,9042469559861568,131584,288230376151711744,-9200854038717923327,-9187343205341527936,0,0,4611686018427387904,35321811173889,0,0",67,
"5769115611976172885,4634226092780110144,68786913601,2305843009213693952,4616211608287395872,4634292063478022464,262401,0,4634204016648126464,18164000877773056,1,0,4611686104326733824,70437463916801,0,0",68,
"6124895859638273365,361695346504499205,22817013780,0,319133251359744,1379758249300,20480,0,326792447961113216,5263360,0,0,288230376151712784,16,0,0",69,
"6124895859638273365,4611686019858694149,91603599701,0,375208344376320,42598400,349440,0,8830595399808,1064960,10400,0,33685504,0,260,0",70,
"1143788714067285,4611709468948911424,91603599701,-6917529027641081856,1170935903116329000,24013334040084480,297216,288230376151711744,1,2467972687402631233,1,0,0,2726297600,0,0",71,
