Content,Index,Difficulty
"1513209823762584853,1344605969405968405,3001666752880640,2305854047279655552,357341279559808,4789473724355668,180214629387993088,8519680,146366988434800640,16781312,687194767360,0,558345748480,0,0,0",12,
"-6196952494019444056,4803159389227712522,18762341364171776,688268782212,4629744397401980945,4683761934795801216,300235394908420,4369,45035996273704960,18313465672892416,307441044386217988,0,-9223372036854775808,2,1099780067329,0",13,
"-6196952904725689686,768426689282703370,5634997102878720,4611704783139590480,5854679520145047633,22869841942937600,140874927571968,67125768,4672924435456,72057681279451461,1,0,2305843009231519744,2181038088,0,0",14,
"1513210923542648085,1344605969288527893,3001666762739712,8804682992160,1483516068504576,2594077956284370964,2488238796303237192,33587200,1442559260483387392,4504699155779584,2305843009213702272,128,288234775271964672,17184063552,0,0",15,
"-6341068232387982678,768426688737443842,5934064266289152,4611709198365970768,1224979098644774993,-6341065902368227328,2893562771364905002,576460752345530368,2,4971973988617027584,72339069284122625,1052672,0,0,288230652103361540,4",16,
"-6341067542508860758,334392273045291010,5934064277213184,4611708030134866256,74784037666897,171798692928,140877108871680,576461302596110858,76561193665298434,0,144255925833695232,2099200,0,0,144115188075855872,8",17,
"-6196952354433005046,768426689282703370,5934064263503872,4611709198365905216,21810380864,576463683618613928,35742726225952,689879122440,65792,68988567809,36591746972418080,532480,0,263168,576460752303423488,2",18,
"-6196952904725689686,768426689114931210,5934064277213184,17596481098064,5854679515582341120,2882303761584488448,6076481819866300456,67125248,146366987889558528,72057594037927936,180847673210306561,0,0,0,689879122948,0",19,
"-6917528294812286296,768426689282703360,5934064260431872,23179938582864,21810380817,2305844405078065792,176609055211528,689879124490,17408,34896609280,180847672536596480,2631680,0,0,4521191813414912,65792",20,
"-6196952904725691896,768426689282703370,1306219824979968,23179938581072,5854679520145047552,5188147062855958528,1337569094311870500,83968000,146366987889541120,299067162755072,4611691120848535552,64,0,0,4521191813414912,0",21,
"-6773413106736428374,768426689282703368,5934064277213184,4415226462288,607480177141760,2882303933383180928,19365101608,2050,45035996441542912,72057594038583296,1,0,-9223371865056083968,2,0,0",22,
"720576122915392010,768426689282703370,5810918963978240,4611708030134866256,142936511610944,-6341065344022474736,2308094818296791082,33587720,0,4971974075858550784,2305851813896650753,128,0,89335319756800,9015995347763200,0",23,
"-6773413149686102014,768426689282703368,5934064266289152,23179938582864,563499711334400,5764610454349423240,306385650729353236,88424448,577023704406425600,87241523200,1168231108864,2631680,2201170739200,2181038080,4456448,65792",24,
"1513210923542647813,1344605969288527893,747667926454272,2920577772160,2342997981022655488,4899920965498060804,765611937793835076,11141120,1153202979583688832,4504699155779584,1168231108864,17,288230376151711744,17184063552,1196268655476736,0",25,
"1513210850528203781,768426691429138453,747667918069760,2305854734474422912,2342997981017407616,22869841875582980,18691698004992,348966093072,1153202979583557632,4971974006870638592,19140298487627777,278528,0,585467951558164480,1152921577621291008,1",26,
"-6917528294812286296,45124043271373120,3001666755010560,11038065994400,43980465807360,-9223371864720211328,1463669884348006402,42106880,45035996441477120,175921869496320,4611686018563702784,64,-9223371865056083968,671088642,0,0",27,
"1513209823762580756,1487595257457541141,1429365137756160,-9223350025147297456,-6872493022643224544,-9187307883530682368,1463669883207155714,83968000,-9223363103322766848,176059433615872,4611690433653768192,64,34078720,524800,4521191813414912,0",28,
"-6196952354433005046,191402984876277770,5934064260431872,23179938582864,750416688588800,730144443040,4612847652462266368,88424448,45053657179291904,2785280,1152921504743161856,532736,-9223372036787404800,2,0,0",29,
"-6269010498763620192,1487595257457541138,5810918974443520,22011707478352,186916976885760,-7782219984163175808,2308094818296791122,67125768,4672924418048,36204718880063488,8804682959362,0,0,180143985765908480,0,0",30,
"-6773413657029115224,768426689282703368,5934064277213184,22011707478352,4563402769,22869841942937600,176609055869440,33587720,17408,72057681279451136,36591747241869313,0,0,70643622084608,1028,0",31,
"-6557239957671374847,1344605968755851284,5252367065452544,23179938582864,-9214364837595839488,4899921523843793536,4612811936659144772,689879122440,0,4803766302408704,17596481081616,532480,0,4919056692995424256,67125248,0",32,
"-6894988996238032736,4803159388682780992,3001666746614784,687194811040,4634248083012747264,76860261096555137,306315419424129024,2622468,622059700847902720,274945015808,72340237245743104,0,2372969431040,0,0,0",33,
"1513210850528203781,1487595257457541141,5252367065452544,2305860605694782096,-6872492996974083968,-9187307883530682368,4612830627215966210,67125520,-9223336818122817408,176059433615872,1172079399504183296,256,36063981525401600,524800,18018796555993088,0",34,
"-6269009538569991510,1487595257457541138,5634997109133312,4611709198365970768,1226105273429524561,288236050877267972,5770237039752511552,576461442182545408,1153202979583557634,4504699155779584,17596481077264,17246978048,288230376151711744,4612811935518294080,67125248,0",35,
"-6341067542508860758,768426689282703362,1429365137756160,4611691601884893504,74784037945408,-9223369543626259392,1463669878895936002,21299200,76561193950576896,1114112,4611686018427387904,81,4611686310485164032,4,576460752303423488,2",36,
"720576122915392170,191402987025858570,5810918970232832,4611706535486237328,4629700421500272721,-9223371744729628672,4792955921284202498,78266368,17408,257,1152939788282628608,266,0,0,18722484000391168,0",37,
"-6557239608705280747,768426687133122580,3001666755010560,2233383035040,563499711866880,730144440960,89335320089600,1028,2149580800,18253611008,2233383002240,0,0,0,8519680,0",38,
"-6196952354433005406,768426689282703370,5934064277213184,17596481093712,5854679515583907840,22869841942937600,176609055869440,2050,0,72057681279451461,144255925833695233,0,0,70643622417408,1028,0",39,
"-6196952904725689846,768426689282703370,5934064276754432,1168231190864,186916977254400,22869841875574792,6076481797230166528,4456448,4672924418048,18253611008,180847672536596480,0,0,0,4521191813414912,0",40,
"720576673208076450,768426687133122570,3001666755010560,23179938533664,4629700434184011776,22869841875566592,2614339595139022848,38043648,17660905521152,18253611008,2305852982127755264,145,0,0,10212263998783488,0",41,
"-6196952904725689686,191402987025858570,2553066010877952,4611708030134866256,186916976885824,-6917528297496636336,2614339593427746826,83968000,4672924418048,299067164884992,2305852982127759616,128,0,306244774661193728,9015995352219648,0",42,
"1513210923542648085,768426691429138453,747667909672960,-6917517302380355456,2341871849350103200,4629771077738840068,585467954410291204,288230376160231424,1077936132,299067162755072,-9223369803471777536,32,4112,306244774661193728,2286984185774080,0",43,
"-6196951638515641067,768426689114931210,2825744894566400,687194811040,706436223477760,2759516497960,2893562760585876480,2621440,723390692841226240,10526720,72339069014646912,0,18084767321030656,263168,0,0",44,
"-6269009232553569003,768426689282703378,3001666755010560,-6917528340446311936,1224979141762220192,22869841942937600,89335320089600,2621440,164480,571746046443588,2233383002240,0,4112,585467951558164480,8519680,0",45,
"-6196952354433007096,768426689282703370,5934064266289152,1168231190864,750416686489600,4787275774831272,6076481797229974528,4456448,768426686965350400,4899916394587496448,180847672536596480,0,576461310649171968,32,4521191813414912,0",46,
"-6557239608705280747,768426689282703380,2825744894566400,-9223363232171777888,1126183511001120,-6341066074149089264,2893562771364905002,33587200,65792,4902170393416040448,2305854047279661120,128,0,0,9015995364605952,0",47,
"-6196952354433004886,1344605966609416202,5810918974443520,4611703614908465168,326554953613376,-9223371744796988760,140875598922242,67125248,167772160,325,537397760,0,2305843009213693952,8,0,0",48,
"-6557239638770053119,1487595257457541140,5934064277213184,4415226466640,44014858403840,576463125272863368,35742726359072,2570,45035996273704960,2253998845992960,36591747108732960,0,-9223372036854775808,2308094817625702402,139586437120,0",49,
"1513210647590999045,768426692079255573,747667918069760,9491877767840,1200941579633664,-9205286977543318444,1141113858,1300,1153202983879573504,72057594037928066,-9223372036854775807,32,4399120252928,0,0,0",50,
"1513210923542648085,1344605969288527893,3001666755010560,2305843696408463872,-9214221866694598528,-6917524456722137088,180143996545269770,2621440,17660905586944,175921860444160,687194778240,10,67371008,180143985094819840,703687444398080,0",51,
"-6196952904725692256,1344605966609416202,5934064277213184,5583457571152,186916976885760,2305843739358145192,585608828667036168,8521730,191402984331018240,18253611008,4611690433653784640,64,4785074604081152,0,4521191830257664,0",52,
"1513210850528204053,768426688737443861,3001666755010560,8804683000480,1408749278336000,-6341065902368219128,1463669890345861162,33587200,35218731958400,2429920705781760,1168500591104,0,134348800,180143993693143040,0,0",53,
"1513210923542648085,768426692079255573,747667918069760,687194778240,-9214290070803819520,-6341065515821169600,2852126762,272,76561193665462912,2825744883384320,10880,0,4112,70643622084608,272,0",54,
"-6629297232807983964,1487595257457541124,5810918972362752,17596481098064,44014858567680,-9187307883530681728,2308094826882531330,67125768,45035996441477120,176059434270720,2560,0,-9223371865056083968,180143985765908482,0,0",55,
"1441152229724651792,1344605969288527877,5252367067533312,20517058857552,357341279305728,-8935137089784115184,180144002949972034,2623490,289356276343767040,4680620999442432,687194835472,10,0,4792955903429050368,703687444398080,0",56,
"-6269010541713292792,1344605968755851282,5934064277213184,23179938582864,142936512143360,5129264712356,6076481797230299648,42106880,146366988434800640,19566592,180847672536612928,1052672,2305843567559442432,8,4521191813414912,0",57,
"-6269009232553569003,191402989172293650,175921871626240,11038065994400,1200941580964864,-6917528297496622428,180143985765908490,42106880,1229764177544905216,18253611008,687194769920,1052672,4399120252928,0,2621440,0",58,
"144115877954980522,768426689114931208,5934064274673664,4611709198365970768,563499709235281,4611687122233991176,4612811936659144708,576460891956986376,577023702256844802,0,1152939101087863040,532736,0,0,18018796555993088,0",59,
"1513210923542648085,1487595257457541141,5934064277213184,17596481077264,-9214290070803819520,288236050877251584,4612847669646329920,67125248,164480,4504699138998272,1152939101224239120,256,4112,4612811918334230528,18018796623118336,0",60,
"360289418935801109,1487595257289768980,3001666755010560,-6917520222958081376,43117445280,-8070445029321060332,3073706757130813458,33587200,-9223372036854611328,1130297953354240,91479367771750400,0,4112,0,139586437120,0",61,
"-6269009948470935032,1344605968755851282,5810918972362752,17596481096272,186916977254400,288235505416424100,180144002278953024,2050,191402984708505600,4504717409390592,65552,0,558345748480,4612811935518294016,0,0",62,
"-6341068092801548128,768426689282703362,5934064274673664,23179938582864,186916976885760,-6917527631776709568,2893562779950645258,75644928,76561193833070592,299067163869184,-9223369803471773568,32,4611686018427387904,1140850692,2286984194293760,0",63,
"-6196952494019444576,1487595252628848650,5934064276754432,23179938582864,5854679515581808640,-9187308055445897216,176609055736322,689879124490,146366987889541120,36028797018963968,180847673073991682,1052672,0,0,288230926444398594,4",64,
"-6269009232553569003,768426689282703378,3001666755010560,-6917528340446311936,1224979141762220192,1157708780399493120,180143990547415056,2621440,164480,18253611076,16448,10,4112,69632,0,0",65,
"-6773413106736430584,4803089005453246472,18762341364171776,2921651776132,607480174878720,4611686310485172872,765893481491071236,11145217,622059698530549760,299067162755072,307441044386222336,278528,0,306244774661193728,1152922604386910208,1",66,
"1513210923542647057,1487595257574981653,1429365121433600,5583457571152,706436225319936,1152923705777596456,1463669884348006416,21299200,723390690146385920,8396800,4611691601884889152,81,18084767253659648,0,576460891889860608,2",67,
"360289345921356805,1487595257457541140,5934064276754432,22011707478352,-9214364837594786816,-9187307883530682368,176609055736322,550292687370,-9223372036854644608,36204856452579840,180847673073991682,2099200,0,140874927833600,144115738368542722,8",68,
"-6196952397382677846,768426687133122570,2825744894566400,4611709198365966416,4629700434183848017,-6341067983279881152,1157425115013578794,576460752387391488,17660905521154,299067163869184,4611690433653784640,64,0,1140850688,4521191830257664,0",69,
"-6557239775135263467,768426687665799188,3001666755010560,-9223369803471771008,1126179352347680,-9205287097802419568,306315418954630146,8519680,4296015872,72233515899027456,269486593,0,0,180143985765908480,1028,0",70,
"1513210923542647813,768426692079255573,2429920708567040,9491877759520,-6872493022641125376,22869842026168320,2488238794122531840,36208640,-9223363103322800128,34896609922,2305843009213702272,138,9147936743096320,133120,0,0",71,
"-6773413289272538614,768426689282703368,5934064266289152,23179938582864,563499711334400,5764610016262759048,2614339589141168148,42106880,577023704406425600,299067171151872,2305844177444819264,128,576462953474162688,306244774661193760,4456448,0",72,
"-6341067542508860758,1344605968755851266,5934064276754432,4611690433653788992,1224979120455155793,-8935136531438370816,1463669900391219266,16842752,4672924501248,4504717392609280,36591747509780480,0,2080,0,0,0",73,
"-6894988996238032736,768426686588191040,747667918069760,11725260753440,4634248083012747264,4629770957479740033,18691697935364,36208640,622059700847902720,72057594038583296,1,0,-9223369663885344768,2,0,0",74,
"-6196952354433004886,768426689282703370,5934064263503872,5583457505600,750416688752640,18085059311446696,176609055211520,139586437640,22333830022400,1114369,4415226380288,532480,558345750560,0,0,0",75,
"1513210923542648085,768426692079255573,747667909672960,-6917526107063309696,-6872492988249931616,22869842026168320,306244775802044416,288230376162852864,289356277136490500,571746050654208,1168231104512,17,1152922608413446160,16,1196268651020288,0",76,
"-6196951638515641067,622059701393162250,2825744886169600,11725260759200,357341284553728,-9223369663885340016,2893562762766581762,42106880,289356276343898240,175921861099520,-6917526794258087936,160,0,671088640,2286984185774080,0",77,
"-6269010638350056792,1487595256924864530,5810918974443520,11038066027152,43980465111057,-9223367465935811932,180284860693742082,8519680,45035996273704960,175921877880832,687732165120,0,-9223372036854775808,180143985765908482,2621440,0",78,
"-6557239608705281019,1487595257457541140,5934064276754432,2305847424440156240,-9214364794482589568,-9187307883530681728,176609055736322,2050,-9223372035776839680,36204856453235200,144255926101606402,0,0,140875598922240,550292686850,0",79,
"-6341068092801547608,768426687133122562,5934064277213184,23179938582864,186916977418240,581245826907507360,6076481819866300448,42106880,4672924435456,68,2342434756859789312,128,4785074621906944,0,16842752,0",80,
"-6341067542508862808,768426687133122562,5934064277213184,18764712202576,186916976721937,5764608253178677920,5198279889257496596,71581696,4672924418048,-9079256830525308860,1152941334470852608,256,4785074604081152,69632,18018796555993088,0",81,
"1513210923542648085,768426691429138453,3001666755010560,687194769920,1483516069303296,22869841875582980,89335320089600,2621440,1153202985242722304,571746046443520,340787200,0,168427520,0,8519680,0",82,
"-6196952354433006936,768426687133122570,175921871626240,23179938582864,5854679537392025617,-6341067545193218048,671088682,88424448,146366988434800640,72356661200683008,2561,2631680,558345748480,0,0,65792",83,
"-6341068092801545558,768426689282703362,5934064276754432,4611703614908485968,1224979103208177745,-8070449428423507968,5198279891388203026,576460752370548736,4672924418050,1130297953353796,1152939101087875136,256,4785074604081152,1157425104234217472,18018796555993088,0",84,
