Content,Index,Difficulty
"6124895516040888405,23925373109534720,21990232637440,0,23364622177280,5764607614302290260,83886080,0,23925373056057344,21990232903680,320,0,6052837935693168640,22517998220738561,0,0",59,
"6124895516040888405,23925373109534720,93458488709120,0,23364622177280,6052837990454002004,356515841,0,23925373109534720,93458488709120,1360,0,91268055040,38280596832657920,0,0",60,
"6124895516040888385,23925373109534720,93458488709120,0,23364622156800,6052837990454002004,356515841,0,23925373088563200,612489549322526720,8912896,0,-8646911214758133760,0,34,0",61,
"6124895516040888405,23925373041377280,93458488442880,0,23364622125056,5764607544509071440,83886080,0,5629499569864704,21990232637440,320,0,5764607523034234880,22517998220738560,0,0",62,
"6124895498592583765,23925373109534720,93458488442880,0,5497558159360,5764607614302290260,83886080,0,5629499555184640,21990232903680,320,0,5764607544509071360,22517998220738560,0,0",63,
"6124895516040888405,23925373109534720,21990232903680,0,23364622177280,6052837990454001800,83886081,0,9570149297291264,612489551604088832,0,0,2228224,2336462209024,0,0",64,
"6124895516040888405,23925373109534720,93458488709120,0,23364622177280,6052837990454001800,356515841,0,584115554432,612489551604088832,8912896,0,2228224,2336462209024,34,0",65,
"6124895516040888405,23925373109534720,93458488709120,0,23364622177280,6052837990454002004,356515841,0,23925373056057344,93458488500224,1360,0,-8646911248044130304,2336462209024,34,0",66,
"6124895516040888405,23925373109534720,71468256071680,0,23364622177280,288230467419767124,272629761,0,23925373109534720,71468256153600,1040,0,598134327738368,73183493944779264,0,0",67,
"6124895516040888405,23925373109534720,71468256153600,0,23364622177280,6052837990454002004,272629761,0,23925373056057344,93458488709120,1040,0,-8646911248044130304,73183494087376896,0,0",68,
"6124895516040888405,23925373109534720,93458488709120,0,23364622177280,6052837990454002004,356515841,0,23925373109534720,93458488709120,1360,0,6052837935693168640,95701492438138881,0,0",69,
"6124895516040888405,23925373109534720,93458488709120,0,23364622177280,6052837990454001800,142606337,0,9570149297291264,93458488500224,544,0,-8646911248044130304,38280596975255552,0,0",70,
"6124895498592583765,23925373109534720,71468256153600,0,5497558159360,6052837990454002004,272629761,0,5629499555184640,93458488709120,1040,0,5764607544509071360,73183494301286400,0,0",71,
"6124895498592583765,23925373109534720,93458488709120,2305843009213693952,5497558138882,6052837990454002004,356515841,0,-9223372036854775808,612489551604088840,8912896,0,0,2336462217728,34,0",72,
"6124895516040888405,23925373109534720,71468256153600,0,9345848870912,6052837990454001800,272629761,0,9570149243813888,37383395483648,1040,0,-8646911248044130304,142606336,0,0",73,
"6124895516040888405,23925373109534720,93458488709120,0,23364622177280,-8646911248044130168,356515840,0,9570149297291264,37383395483648,544,0,-8646911248044130304,38280596975255552,0,0",74,
"6124895510672179285,23925373109534720,93458488709120,0,17867064017920,6052837990454002004,356515841,0,18295873554350080,93458488709120,544,0,288230445944930304,38280597189165057,0,0",75,
"6124895516040888405,23925373109534720,93458488709120,0,23364622177280,6052837990454002004,356515841,0,23925373109534720,93458488709120,1360,0,598134327738368,38280596975255552,0,0",76,
"6124895516040888405,23925373109534720,21990232903680,2305843009213693952,23364622090242,-8646911248044129964,83886080,0,23925373020405760,37383395483648,0,0,598134325510144,142606336,0,0",77,
"6124895510672179285,23925373109534720,93458488709120,2305843009213693952,17867063951362,-8646911193283296940,142606336,0,-9223372036854775808,2281701384,544,0,0,8704,0,0",78,
"6124895510672179265,23925373109534720,93458488709120,0,17867064017920,6052837990454001800,356515841,0,68157440,37383395483648,1360,0,0,38280596975255552,0,0",79,
"1441151903575572565,23925373109534720,71468256153600,2305843009213693952,570425346,6052837990454001744,272629761,0,2176,93458488442880,1040,0,0,73183494028656640,0,0",80,
"6124895516040888405,23925373109534720,71468256153600,0,23364622177280,6052837990454002004,272629761,0,9570149243813888,93458488709120,1040,0,-8646911248044130304,73183494087376896,0,0",81,
"6124895516040888405,23925373109534720,93458488709120,0,23364622177280,598134325510484,2336462217728,0,-9223371452739221376,612489549322387464,8912896,0,598134327738368,0,34,0",82,
"6124895516040888405,23925373109534720,93458488709120,0,23364622177280,6052837990454002004,356515841,0,-9223371452739221376,93458488360968,1360,0,598134327738368,95701492081623040,0,0",83,
