Content,Index,Difficulty
"6124895584491929860,384213344641351685,4526080,0,93458488627200,4620728548116791840,1,0,38280597105278976,34494513152,0,0",65,
"6124895859638273365,361695346231869445,4198400,-6917529027641081856,612489560227577896,288231476737085444,16,0,2336462225664,1126999422668800,0,0",66,
"6124895859638273365,384213343566561285,1064960,-6917529027641081856,2927339768696012840,11434920937783296,0,288230376151711744,73183494217400321,9126805504,0,0",67,
"6124895859638272260,384213344557465605,5591040,0,375208343244800,6052839278944195604,21,0,361695345345822720,1412872446955520,0,0",68,
"5769115542182954325,4634226092780110144,328001,-6917529027641081856,4616211608287313960,11434921013084480,0,288230376151711744,4634204016564240385,34493956352,0,0",69,
"6124895859638273365,384213344641351685,5263360,0,163277478122496,576461390106072404,8,0,144678138029318784,565148978782242,0,0",70,
"6124895859638273365,384213344641351685,1392640,0,375208343586816,2305844474871289172,2,0,384213343832899584,149533586968576,0,0",71,
"6124895859638273365,384213344641351685,5591040,2305843009213693952,21998856126496,6052839364843541844,21,0,22517998220771456,1500833377505280,0,0",72,
"6124895859638273365,384213344641351685,5263360,0,319133250627584,1441153346416153940,20,0,326792447961088256,565148982267904,0,0",73,
"6124895859638273365,384213343566561285,5591040,-6917529027641081856,10905190440,6052838264258168144,21,288230376151711744,272629761,-9187193706253877248,0,0",74,
"6124895789845054465,384213344641351685,1392640,0,2927339757791872000,11434920971468800,34816,0,-9223372036854775808,2449958240910311586,0,0",75,
"360640158850090325,288517693358740485,4198420,-6917529027641081856,612771299177005096,288231074083901444,16,288230376151711744,288511851128422401,17448304640,0,0",76,
"6124895859638273365,384213344641351685,1064960,0,375208344167424,1152922202539038036,4,0,144678139246673920,17448304674,0,0",77,
"6124895584491930965,311029850696581125,5591040,2305843009213693952,2314887591863918624,4899917581063815712,17,0,38280596975255552,1214960348692480,0,0",78,
"6124895859638273365,384213344641351685,1392640,-9223372036854775808,281752137368584,5764608988691830100,5,0,288511852203221504,373833959034880,0,0",79,
"6124895859638273365,384213344641351685,5591040,0,319133251150848,290624014048038916,34832,0,288511852345819136,2451085205839024128,0,0",80,
"6124895859638273365,384213344641351685,5591040,0,319133251359744,6052839364843541844,21,0,326792448103710848,653109909561344,0,0",81,
"6124895789845054805,384213344641351685,4526080,0,2314872198702121984,4620728548116791840,1,0,-9223372036770889728,34494513280,0,0",82,
"6124895859638272340,384213344557465605,1392640,-9223372036854775808,178670639513608,5764608074937534472,5,0,4466765987840,2449958197291655168,0,0",83,
"6124895789845054805,311029850696581125,327680,-6917529027641081856,303740087173160,4611687204912108884,1,288230376151711744,311029849265274881,87960934748160,0,0",84,
"6124895563017094485,384213344641351685,1064960,-6917529027641081856,71468255805480,1152922970264442196,4,288230376151711744,73183493944770561,285873028812800,0,0",85,
"6124895514698712405,384213344641351685,5591040,-6917529027641081856,21990232555560,6052839364843541844,21,288230376151711744,22517998136852481,653109909331968,0,0",86,
"6124895859638273365,384213344641351685,1392640,0,375208344167424,5764608220966425940,5,0,-9200854037500526592,2449958214737854592,0,0",87,
"6124895859638273365,384213343566561285,5591040,0,375208344376320,6052838045214836048,21,0,95701492763197440,-9187193706253877248,0,0",88,
"6124895859638273365,384213344641351685,1392640,-6917529027641081856,375208342978600,5764608988691830100,5,288230376151711744,384213343210045441,373833959034880,0,0",89,
"6124895859638273365,384213344641351685,5591040,-6917529027641081856,2927339768696012840,11434920971468800,166400,0,4466766029440,-6737385025097957311,0,0",90,
