Content,Index,Difficulty
"6124895516040888405,23925373109534720,93458488709120,0,23364622177280,6052837935693168980,356515841,0,23925373109534720,37383395483648,1360,0",35,
"6124895516040888405,23925373109534720,93458488709120,0,9345848870912,6052837990454002004,356515841,0,9570149243813888,93458488500224,1360,0",36,
"6124895516040888405,23925373109534720,93458488627200,0,23364622177280,288230467419767124,272629761,0,23925373020407936,71468256153600,1040,0",37,
"6124895516040888405,4617316634674069504,93458488442896,2305843009213693952,23364622090242,5765751036601958480,83886080,0,584115552256,21990232637440,320,0",38,
"6124895516040888405,23925373109534720,93458488442880,2305843009213693952,23364622090242,5764607614302290260,83886080,0,23925373020405760,21990232903680,320,0",39,
"6124895516040888405,23925373109534720,71468256153600,0,23364622125056,6052837990454001800,272629761,0,9570149243813888,93458488500224,1040,0",40,
"6124895516040888405,23925373109534720,71468256153600,0,23364622177280,6052837990454002004,272629761,0,23925373056057344,93458488709120,1040,0",41,
"6124895516040888405,23925373109534720,93458488709120,0,23364622177280,6052837935693168980,356515841,0,9570149243813888,37383395483648,544,0",42,
"6124895516040888405,23925373109534720,93458488709120,0,9345848923136,6052837990454001800,356515841,0,9570149208164480,93458488500224,1360,0",43,
"6124895516040888405,23925373109534720,71468256153600,0,23364622177280,6052837990454002004,272629761,0,23925373020407936,37383395692544,1040,0",44,
"6124895516040888405,5629499623342080,93458488442880,0,23364622125056,5764607544509071700,83886080,0,23925373056057344,21990232637440,320,0",45,
"6124895516040888385,23925373109534720,21990232903680,0,23364622156800,6052837990454002004,83886081,0,-9223371452739223552,612489551604088840,0,0",46,
"6124895516040888405,5629499623342080,93458488709120,0,23364622177280,5764607544509071700,142606336,0,23925373109534720,21990232637440,0,0",47,
"6124895516040888405,23925373109534720,21990232903680,0,23364622177280,6052837990454002004,83886081,0,9570149243813888,93458488500224,320,0",48,
"6124895498592583765,23925373109534720,93458488709120,2305843009213693952,5497558138882,6052837990454002004,356515841,0,5629499534213120,612489549322735616,8912896,0",49,
"1441437759150489685,5630616246685760,93458488709120,2305843009213693952,292739473337221122,5764607544513331280,356515840,0,-9223372036854775808,21990232555528,320,0",50,
"6124895516040888405,23925373109534720,71468256153600,0,23364622125056,6052837990454002004,272629761,0,9570149243813888,37383395483648,1040,0",51,
"6124895516040888405,23925373109534720,93458488627200,0,23364622177280,288230467419767124,272629761,0,584115554432,71468256153600,1040,0",52,
"6124895516040888405,23925373109534720,93458488709120,0,23364622177280,6052837990454002004,356515841,0,23925373056057344,93458488709120,1360,0",53,
"6124895516040888405,23925373109534720,93458488442880,0,23364622177280,598134325510484,83886080,0,23925373109534720,0,0,0",54,
"6124895516040888340,23925373109534720,71468256153600,0,23364622110720,6052837990454002004,272629761,0,23925373041377280,612489549322735616,0,0",55,
"6124895498592583765,23925373109534720,93458488709120,0,5497558159360,6052837990454002004,356515841,0,5629499555184640,93458488709120,1360,0",56,
"6124895516040888405,23925373109534720,21990232903680,0,23364622177280,-8646911248044129964,83886080,0,23925373056057344,37383395483648,0,0",57,
"6124895516040888405,23925373109534720,71468256153600,2305843009213693952,153122387901022210,6052837990454001664,272629761,0,584115554432,93458488360960,1040,0",58,
"6124895516040888405,23925373109534720,93458488709120,0,9345848923136,6052837990454001800,356515841,0,9570149243813888,2281701376,1360,0",59,
"6124895516040888405,5629499623342080,93458488709120,2305843009213693952,23364622090242,5764607544509071700,142606336,0,23925373020405760,21990232637440,0,0",60,
"6124895516040888405,23925373109534720,71468256153600,0,23364622177280,-8646911248044129964,272629760,0,23925373109534720,37383395483648,0,0",61,
"6124895516040888405,23925373109534720,93458488709120,0,23364622177280,-8646911193283296940,356515840,0,-9223372036765646848,2281701384,544,0",62,
"4683743635282329665,23925373109534720,93458488709120,0,17867064017920,6052837990454001924,356515841,0,18295873554350080,93458488627200,1360,0",63,
"6124895516040888405,23925373109534720,21990232637440,0,23364622177280,5764607614302290260,83886080,0,9570149243813888,21990232903680,320,0",64,
"6124895516040888405,23925373109534720,93458488709120,2305843009213693952,23364622090242,6052837990454002004,356515841,0,23925373020405760,93458488709120,1360,0",65,
"6124895516040888405,23925373109534720,93458488709120,0,23364622177280,6052837990454002004,356515841,0,9570149208164480,612489549322735616,8912896,0",66,
"1441151903575572565,23925373109534720,93458488709120,0,5497558225920,6052837935693168720,356515841,0,5629499555184640,37383395344384,544,0",67,
"6124895498592583700,23925373109534720,93458488709120,0,5497558159360,-8646911193283296940,142606336,0,5629499555184640,37383395692544,544,0",68,
"6124895516040888385,23925373109534720,93458488709120,0,23364622156800,-8646911248044129964,356515840,0,23925373088563200,37383395483648,544,0",69,
"6124895516040888340,23925373041377280,93458488709120,0,23364622110720,6052837920660783184,356515841,0,5629499555184640,612489549322469376,8912896,0",70,
"6124895516040888405,23925373109534720,93458488709120,0,23364622177280,-8646911248044129964,356515840,0,-9223371452739221376,37383395344392,544,0",71,
"6124895516040888405,23925373109534720,93458488709120,0,23364622177280,91268055380,2336462217728,0,23925373020407936,348160,8912896,0",72,
"6124895516040888405,23925373109534720,71468256071680,0,23364622177280,288230467419767124,272629761,0,23925373109534720,71468256153600,1040,0",73,
"6124895516040888405,23925373109534720,93458488709120,2305843009213693952,570425346,6052837990454002004,356515841,0,2176,93458488709120,1360,0",74,
"6124895516040888405,23925373109534720,71468256153600,2305843009213693952,23364622090242,91268055380,8704,0,23925373020405760,348160,0,0",75,
"6124895516040888405,23925373109534720,21990232637440,0,23364622177280,5764607559541457032,83886080,0,9570149297291264,139264,320,0",76,
"6124895516040888405,23925373109534720,71468256153600,0,23364622177280,6052837990454002004,272629761,0,9570149208164480,93458488709120,1040,0",77,
"6124895516040888405,23925373109534720,71468256153600,0,23364622125056,-8646911193283296940,272629760,0,9570149243813888,37383395483648,0,0",78,
"6124895510672179285,23925373109534720,93458488709120,2305843009213693952,17867063951362,6052837990454002004,356515841,0,18295873486192640,612489551604088832,8912896,0",79,
"6124895516040888405,23925373109534720,93458488709120,2305843009213693952,570425346,-8646911193283296940,142606336,0,2176,37383395692544,544,0",80,
"6124895516040888405,23925373109534720,21990232903680,0,23364622177280,6052837990454002004,83886081,0,584115554432,93458488709120,320,0",81,
